pais,producto,metrica,valor,unidad,periodo_referencia,fuente,url,fecha_publicacion,tramo_importe,plazo_fijacion,criterio_segmentacion,tipo_de_dato,ponderacion,notas
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (sin ponderar),246,pct_anual,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | mediana ponderada,2.352137,pct_anual,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WM,2026-09-16,,,tamano_empresa_empleados,nivel,dato_unico,serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WM
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),197.6538,pct_anual,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),210.2525,pct_anual,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),198.4215,pct_anual,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),227.9747,pct_anual,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),179.5156,pct_anual,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),220.001,pct_anual,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),164.9287,pct_anual,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),189.7357,pct_anual,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),177.4424,pct_anual,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),170.9854,pct_anual,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),181.1548,pct_anual,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),243.1276,pct_anual,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),223.2003,pct_anual,2020-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),165.1576,pct_anual,2020-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),111.4012,pct_anual,2021-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),126.73,pct_anual,2021-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | PYME (<250 empleados) | n respuestas (ponderado),96.25477,pct_anual,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.SME.A.0.0.0.Q8B.ZZZZ.NT.AL.WN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),91,pct_anual,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),105,pct_anual,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),97,pct_anual,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),107,pct_anual,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),89,pct_anual,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),104,pct_anual,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),77,pct_anual,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),100,pct_anual,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),76,pct_anual,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),73,pct_anual,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),93,pct_anual,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),96,pct_anual,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),106,pct_anual,2020-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),84,pct_anual,2020-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),57,pct_anual,2021-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),71,pct_anual,2021-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | n respuestas (sin ponderar),43,pct_anual,2022-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN,2026-09-16,,,tamano_empresa_empleados,importe,dato_unico,"TAMANO DE MUESTRA, no es una magnitud economica; serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.UN"
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,8.579537,pct_anual,2014-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,6.062229,pct_anual,2014-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,5.971829,pct_anual,2015-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,5.397038,pct_anual,2015-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,4.491208,pct_anual,2016-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,4.082608,pct_anual,2016-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,4.117463,pct_anual,2017-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,5.23593,pct_anual,2017-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,4.709984,pct_anual,2018-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,3.062466,pct_anual,2018-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,4.261177,pct_anual,2019-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,3.815976,pct_anual,2019-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,2.309231,pct_anual,2020-S1,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
Espana,linea_credito_circulante,Q8B. Tipo cobrado por la linea de credito o descubierto | Micro (1-9) | media ponderada,2.464613,pct_anual,2020-S2,"BCE, encuesta SAFE (ECB Data Portal, dataset SAFE)",https://data.ecb.europa.eu/data/datasets/SAFE/SAFE.SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA,2026-09-16,,,tamano_empresa_empleados,nivel,media_ponderada_volumen,serie SAFE.H.ES.MIC.A.0.0.0.Q8B.ZZZZ.NT.AL.WA
